gov_region,region,brain_id,spec_id,alpha,mu,cost,RMSE_torsion_15,R2_torsion_15,RMSE_torsion_30,R2_torsion_30,RMSE_comp_ten,R2_comp_ten,nu,preconditioned,record_time,sample_name,protocol,orientation w.r.t. fiber direction,unnamed: 7,R2_min
CR,CR,6,4,-16.700471131640406,137.6246312193334,0.0292459964768271,8.061139646991913,8.061139646991913,21.39935023610603,21.39935023610603,11.468338183319696,11.468338183319696,0.45,unconditioned,2020-10-29,HBE_06_04_P2_CR,P2,,,8.061139646991913
CR,CR,1,10,-21.56146848659033,152.54923360732127,0.2524293461038769,12.595394036420291,-8.970531143120857,43.65931792603508,-24.01098313624744,46.2858053370431,0.9652786390461952,0.49,unconditioned,2019-11-12,HBE_01_10_P1_CR,P1,,,-24.01098313624744
CR,CR,5,25,-14.40198289565084,73.35758500912407,0.0185476375605867,2.4557889917207176,2.4557889917207176,6.619247097784931,6.619247097784931,14.712030604941662,14.712030604941662,0.49,preconditioned,2020-07-03,HBE_05_25_P2a_CR_26,P2,,,2.4557889917207176
CR,CR,5,28,-19.732673515685583,185.27352697377512,0.0396695835415223,1.4249815368151002,1.4249815368151002,22.71929906968868,22.71929906968868,39.91263376622247,39.91263376622247,0.45,unconditioned,2020-07-03,HBE_05_28_P2a_CR_27,P2,,,1.4249815368151002
CR,CR,5,25,-17.922015696507152,183.0525443606874,0.0857256878958287,12.626593662476088,12.626593662476088,33.2488270677868,33.2488270677868,29.05328397269385,29.05328397269385,0.38,unconditioned,2020-07-03,HBE_05_25_P2a_CR_26,P2,,,12.626593662476088
CR,CR,5,6,-22.24839681998286,191.17366812457288,0.0558094291483857,9.649314785708022,9.649314785708022,43.97693225281174,43.97693225281174,41.17103359604741,41.17103359604741,0.45,preconditioned,2020-07-02,HBE_05_06_P2a_CR_26,P2,,,9.649314785708022
CR,CR,5,6,-24.585778707962994,85.15450848153779,0.0095628456131955,1.1521352096158406,1.1521352096158406,15.739031212863049,15.739031212863049,23.065778172721924,23.065778172721924,0.49,preconditioned,2020-07-02,HBE_05_06_P2a_CR_26,P2,,,1.1521352096158406
CR,CR,6,16,-7.313380951040884,82.25418454723767,0.025602567429826,1.3927954456006468,1.3927954456006468,3.558943755573212,3.558943755573212,14.74074358436222,14.74074358436222,0.49,preconditioned,2020-10-30,HBE_06_16_P2_CR,P2,,,1.3927954456006468
CR,CR,6,16,-12.220548169056665,105.0522191425655,0.034912942230354,3.617420768285669,3.617420768285669,9.31528119411213,9.31528119411213,14.709319722391594,14.709319722391594,0.45,preconditioned,2020-10-30,HBE_06_16_P2_CR,P2,,,3.617420768285669
CR,CR,6,16,-14.39984222503768,161.32922926043588,0.0462465624199456,7.34700565302965,7.34700565302965,19.3338702948548,19.3338702948548,14.98510616290917,14.98510616290917,0.38,unconditioned,2020-10-30,HBE_06_16_P2_CR,P2,,,7.34700565302965
CR,CR,6,16,-9.044326782976672,97.39386502180618,0.007082520058439,1.0328859628338778,1.0328859628338778,2.4489604588226213,2.4489604588226213,9.63525596486327,9.63525596486327,0.49,unconditioned,2020-10-30,HBE_06_16_P2_CR,P2,,,1.0328859628338778
CR,CR,6,16,-13.158462597458254,128.33344942500193,0.0185269129326824,4.135567317984636,4.135567317984636,11.313088704309848,11.313088704309848,10.78157216191904,10.78157216191904,0.45,unconditioned,2020-10-30,HBE_06_16_P2_CR,P2,,,4.135567317984636
CR,CR,3,29,-14.94920660644188,145.79279952573472,0.058777267442984,7.148342580848128,-0.0537950138951612,22.212318353216663,-1.7084523441421156,20.85989539216154,0.9806434407805084,0.49,unconditioned,2020-04-29,HBE_03_29_P1_CR_17,P1,,,-1.7084523441421156
CR,CR,5,25,-17.484020941369767,106.0533128600564,0.0390650592836131,5.8971355788897295,5.8971355788897295,17.237894261528492,17.237894261528492,15.13067797790514,15.13067797790514,0.45,preconditioned,2020-07-03,HBE_05_25_P2a_CR_26,P2,,,5.8971355788897295
CR,CR,6,4,-18.9867035605357,92.00592799153505,0.0373545531076855,5.311168732604443,5.311168732604443,15.421867442004968,15.421867442004968,13.836641715071137,13.836641715071137,0.45,preconditioned,2020-10-29,HBE_06_04_P2_CR,P2,,,5.311168732604443
CR,CR,6,4,-17.493657510373023,55.568324999486656,0.0147841577469063,2.5381443255741054,2.5381443255741054,6.2459615565592905,6.2459615565592905,11.64529471327876,11.64529471327876,0.49,preconditioned,2020-10-29,HBE_06_04_P2_CR,P2,,,2.5381443255741054
CR,CR,6,4,-12.769226717834131,101.45096036453091,0.0079231774621207,4.363897800088873,4.363897800088873,9.846479907698242,9.846479907698242,7.829430155103601,7.829430155103601,0.49,unconditioned,2020-10-29,HBE_06_04_P2_CR,P2,,,4.363897800088873
CR,CR,5,25,-18.736329899307528,132.09952047321343,0.0384461945001502,7.870176203396456,7.870176203396456,23.113121989251404,23.113121989251404,18.700016178493883,18.700016178493883,0.45,unconditioned,2020-07-03,HBE_05_25_P2a_CR_26,P2,,,7.870176203396456
CR,CR,5,25,-14.671019321227538,94.91928040385486,0.0140849920556876,3.755137155091483,3.755137155091483,8.733944974085036,8.733944974085036,16.004177899474264,16.004177899474264,0.49,unconditioned,2020-07-03,HBE_05_25_P2a_CR_26,P2,,,3.755137155091483
CR,CR,6,4,-16.362648825236995,185.92965075055767,0.0714144919616404,12.506619787852484,12.506619787852484,31.12451052238701,31.12451052238701,21.746025748147204,21.746025748147204,0.38,unconditioned,2020-10-29,HBE_06_04_P2_CR,P2,,,12.506619787852484
CR,CR,1,10,-20.50621935954951,310.0450712451852,0.7854745997981741,28.82959333769838,-51.23622813904394,84.95548523326357,-93.70212403063027,71.01171316573934,0.9182738442528224,0.45,unconditioned,2019-11-12,HBE_01_10_P1_CR,P1,,,-93.70212403063027
C,FC,3,19,-14.327361127861886,84.99494625688011,0.0047710998734846,1.0320700933347482,0.9831852205471128,4.275573101561265,0.933783760891226,7.757102371400938,0.9918092965372514,0.49,preconditioned,2020-04-28,HBE_03_19_P1_C_29,P1,,,0.933783760891226
C,FC,3,19,-18.52066205973047,118.08250571382813,0.0225780265703573,3.908600052829454,0.7588344579951869,16.05363389193331,0.0664823207774004,10.16386379926852,0.985938235171232,0.45,preconditioned,2020-04-28,HBE_03_19_P1_C_29,P1,,,0.0664823207774004
C,FC,3,19,-15.800831414128918,212.7011334100652,0.0549495070072308,10.619106017559403,10.619106017559403,29.332830948947485,29.332830948947485,21.133864524171752,21.133864524171752,0.38,unconditioned,2020-04-28,HBE_03_19_P1_C_29,P1,,,10.619106017559403
C,FC,6,32,-12.39865270726602,419.2289650886302,0.0076374025076089,6.017167085336133,6.017167085336133,24.268275366115397,24.268275366115397,20.505240335954444,20.505240335954444,0.45,unconditioned,2020-10-31,HBE_06_32_P2_C_NI,P2,,,6.017167085336133
C,FC,6,32,-18.656924678762497,260.6901464289584,0.008830535985458,3.963467398408093,3.963467398408093,20.51673119977673,20.51673119977673,18.245939853619785,18.245939853619785,0.45,preconditioned,2020-10-31,HBE_06_32_P2_C_NI,P2,,,3.963467398408093
C,FC,6,32,-14.504387852032377,514.2207798846314,0.0288323993040353,15.033060508744008,15.033060508744008,50.02171312611221,50.02171312611221,34.91729022966392,34.91729022966392,0.38,unconditioned,2020-10-31,HBE_06_32_P2_C_NI,P2,,,15.033060508744008
C,FC,6,32,-8.371900256613923,316.6098655975344,0.0032831631124874,6.468625483863556,6.468625483863556,9.855119142993017,9.855119142993017,17.621700249396827,17.621700249396827,0.49,unconditioned,2020-10-31,HBE_06_32_P2_C_NI,P2,,,6.468625483863556
C,FC,2,17,-17.43635889984706,179.29182632320797,0.1213430552977622,6.353974683117672,0.6920802331913807,28.56194873853767,-0.9143256147599614,34.15005629491921,0.9757974680588318,0.49,preconditioned,2019-11-15,HBE_02_17_P1_PfC_GM,P1,,,-0.9143256147599614
C,FC,3,19,-10.95029241920928,123.910591196142,0.007019278834856,1.9796871338286863,0.9584362760614458,5.406857987125489,0.9335516123612312,9.15612943006727,0.9922450848912732,0.49,unconditioned,2020-04-28,HBE_03_19_P1_C_29,P1,,,0.9335516123612312
C,FC,3,19,-15.362626131966811,162.4527552032661,0.0312931324872973,5.908163114602946,0.6298086348987174,18.244743982959776,0.2433934986783295,12.400610215998253,0.9857754244893642,0.45,unconditioned,2020-04-28,HBE_03_19_P1_C_29,P1,,,0.2433934986783295
C,FC,2,17,-20.115723652372207,282.44448372060964,0.3815536954747457,17.213475303028236,-1.2598714240982,63.22000501255862,-8.378841395581047,45.4549831384473,0.9571213645532254,0.45,preconditioned,2019-11-15,HBE_02_17_P1_PfC_GM,P1,,,-8.378841395581047
C,FC,5,16,-15.771298883120124,668.6079654835758,0.052306192859369,25.433805329706907,25.433805329706907,86.23304257225065,86.23304257225065,72.56248838649267,72.56248838649267,0.38,unconditioned,2020-07-03,HBE_05_16_P2a_C_38,P2,,,25.433805329706907
C,FC,4,26,-16.46420733628682,349.7247778060401,0.0291190308597008,12.133943394714567,12.133943394714567,47.077105202511206,47.077105202511206,42.09554232388387,42.09554232388387,0.45,unconditioned,2020-06-04,HBE_04_26_P2a_C_28,P2,,,12.133943394714567
C,FC,4,26,-11.946485577902942,266.0051383023109,0.0102609816501593,4.134232467403163,4.134232467403163,15.731976731065757,15.731976731065757,34.53535070894467,34.53535070894467,0.49,unconditioned,2020-06-04,HBE_04_26_P2a_C_28,P2,,,4.134232467403163
C,FC,4,26,-16.333148169402282,471.1135107380143,0.0680216869726312,23.39358915076636,23.39358915076636,72.79458918232201,72.79458918232201,61.7593121722124,61.7593121722124,0.38,unconditioned,2020-06-04,HBE_04_26_P2a_C_28,P2,,,23.39358915076636
C,FC,4,26,-20.53960344967804,243.78565650728663,0.0285814030682285,6.164145717682204,6.164145717682204,43.14389899493786,43.14389899493786,28.81169508434068,28.81169508434068,0.45,preconditioned,2020-06-04,HBE_04_26_P2a_C_28,P2,,,6.164145717682204
C,FC,4,26,-17.55012732538773,155.23252051593627,0.0051261956096621,4.30399192818833,4.30399192818833,11.412620592422355,11.412620592422355,18.460126910696054,18.460126910696054,0.49,preconditioned,2020-06-04,HBE_04_26_P2a_C_28,P2,,,4.30399192818833
C,FC,5,16,-16.739446380664635,228.3130368141215,0.0055241644803552,10.32826726591601,10.32826726591601,12.781012754894682,12.781012754894682,26.111186462794876,26.111186462794876,0.49,preconditioned,2020-07-03,HBE_05_16_P2a_C_38,P2,,,10.32826726591601
C,FC,5,16,-20.33487179704512,343.43151846505333,0.0259224712465258,7.173747228281636,7.173747228281636,52.89719232452475,52.89719232452475,40.21073625482373,40.21073625482373,0.45,preconditioned,2020-07-03,HBE_05_16_P2a_C_38,P2,,,7.173747228281636
C,FC,6,32,-13.428234417029191,195.7792392632714,0.0070126126745192,10.552258949185902,10.552258949185902,10.97964991277384,10.97964991277384,19.473807904487423,19.473807904487423,0.49,preconditioned,2020-10-31,HBE_06_32_P2_C_NI,P2,,,10.552258949185902
C,FC,5,16,-11.04072584095897,385.98813447873823,0.0062970531235576,7.859488343749683,7.859488343749683,14.633622149267762,14.633622149267762,36.48380829987528,36.48380829987528,0.49,unconditioned,2020-07-03,HBE_05_16_P2a_C_38,P2,,,7.859488343749683
C,FC,5,16,-15.47472136077084,507.7901948398009,0.0191891409148771,11.26018092525153,11.26018092525153,51.07718644512428,51.07718644512428,46.49001197262074,46.49001197262074,0.45,unconditioned,2020-07-03,HBE_05_16_P2a_C_38,P2,,,11.26018092525153
C,FC,2,17,-16.03865837444208,495.4622413547972,0.0903916906707428,33.228746772939346,33.228746772939346,92.76873054724274,92.76873054724274,65.54591370883016,65.54591370883016,0.38,unconditioned,2019-11-15,HBE_02_17_P1_PfC_GM,P1,,,33.228746772939346
C,FC,2,17,-13.107205612079856,266.9321761183054,0.1039701868848232,10.97964044816797,0.3928784055464454,35.120716521016824,-0.9321961532551089,19.463278623081877,0.994237504474332,0.49,unconditioned,2019-11-15,HBE_02_17_P1_PfC_GM,P1,,,-0.9321961532551089
C,FC,2,17,-16.7493362529167,366.9628535067016,0.3795526107757163,21.542058415216097,-1.337081415689156,68.37847689087435,-6.324252760687083,34.44126106259058,0.981955839097894,0.45,unconditioned,2019-11-15,HBE_02_17_P1_PfC_GM,P1,,,-6.324252760687083
Hi,Hi,7,30,-7.326471900315468,131.26760695390576,0.0142825364954725,7.368601151049314,7.368601151049314,12.988203913366371,12.988203913366371,9.984697663049769,9.984697663049769,0.49,unconditioned,2021-05-29,HBE_07_30_P2_Hi,P2,,,7.368601151049314
Hi,Hi,7,30,-13.283291214955794,126.95274143312676,0.0106250920564855,4.058971547585005,4.058971547585005,4.170281939658052,4.170281939658052,10.526043753079032,10.526043753079032,0.45,preconditioned,2021-05-29,HBE_07_30_P2_Hi,P2,,,4.058971547585005
Hi,Hi,6,13,-16.143615640524008,197.3286336115575,0.0212286442658256,13.682856375472118,13.682856375472118,14.69989441450331,14.69989441450331,45.66575758884044,45.66575758884044,0.49,preconditioned,2020-10-30,HBE_06_13_P2_Hi,P2,,,13.682856375472118
Hi,Hi,6,28,-10.43845024535409,221.95910437774955,0.0056933126933242,6.548624830182261,6.548624830182261,7.92864532716144,7.92864532716144,18.883237672582684,18.883237672582684,0.49,unconditioned,2020-10-31,HBE_06_28_P2_Hi,P2,,,6.548624830182261
Hi,Hi,6,28,-14.626309756849428,293.39029198577737,0.016209925078181,5.634021648641057,5.634021648641057,26.59375046491918,26.59375046491918,24.02820577749362,24.02820577749362,0.45,unconditioned,2020-10-31,HBE_06_28_P2_Hi,P2,,,5.634021648641057
Hi,Hi,7,30,-8.894550868696953,94.67140712842752,0.0234403521273658,7.252838745098053,7.252838745098053,10.50921971358274,10.50921971358274,12.49402581765654,12.49402581765654,0.49,preconditioned,2021-05-29,HBE_07_30_P2_Hi,P2,,,7.252838745098053
Hi,Hi,7,30,-10.975414403643184,180.6075150310191,0.0035686277001948,3.3027299375875163,3.3027299375875163,3.110423525536899,3.110423525536899,7.7487345633358995,7.7487345633358995,0.45,unconditioned,2021-05-29,HBE_07_30_P2_Hi,P2,,,3.110423525536899
Hi,Hi,6,13,-13.57695021317808,501.2428728189076,0.0121167420187194,10.45321928544461,10.45321928544461,39.49561638846677,39.49561638846677,28.473120701855155,28.473120701855155,0.45,unconditioned,2020-10-30,HBE_06_13_P2_Hi,P2,,,10.45321928544461
Hi,Hi,6,13,-19.04419003795323,300.00420786018344,0.0250438818854868,3.4391130070895755,3.4391130070895755,29.510097022177117,29.510097022177117,45.31293551546735,45.31293551546735,0.45,preconditioned,2020-10-30,HBE_06_13_P2_Hi,P2,,,3.4391130070895755
Hi,Hi,6,13,-9.551943540592193,376.0928595366207,0.0036628765981836,3.762462260088112,3.762462260088112,10.86290834955351,10.86290834955351,24.849738714687323,24.849738714687323,0.49,unconditioned,2020-10-30,HBE_06_13_P2_Hi,P2,,,3.762462260088112
Hi,Hi,7,29,-18.12862989457436,127.85410968126374,0.0140695785970891,3.684528589117936,3.684528589117936,8.815046733151439,8.815046733151439,14.19533094638344,14.19533094638344,0.45,preconditioned,2021-05-29,HBE_07_29_P2_Hi,P2,,,3.684528589117936
Hi,Hi,7,29,-9.620652912904983,145.624290269174,0.0079678223146047,5.506750563005254,5.506750563005254,9.732888223910596,9.732888223910596,11.856149207544991,11.856149207544991,0.49,unconditioned,2021-05-29,HBE_07_29_P2_Hi,P2,,,5.506750563005254
Hi,Hi,7,29,-13.80256386605876,195.070805048976,0.006833520827616,1.365372811857264,1.365372811857264,8.445363190663873,8.445363190663873,12.434601169449328,12.434601169449328,0.45,unconditioned,2021-05-29,HBE_07_29_P2_Hi,P2,,,1.365372811857264
Hi,Hi,6,28,-19.006790357166647,182.02418378003804,0.0137482474980527,3.58122577815805,3.58122577815805,19.847450575285592,19.847450575285592,14.116916257969663,14.116916257969663,0.45,preconditioned,2020-10-31,HBE_06_28_P2_Hi,P2,,,3.58122577815805
Hi,Hi,6,28,-14.689306535814255,129.66224585954927,0.004653541513988,8.252090509063319,8.252090509063319,5.079882587804174,5.079882587804174,10.54654656226736,10.54654656226736,0.49,preconditioned,2020-10-31,HBE_06_28_P2_Hi,P2,,,5.079882587804174
Hi,Hi,7,29,-12.627658119315996,98.18090422918354,0.0160753560720212,6.90367069317905,6.90367069317905,9.044898270473368,9.044898270473368,14.31983370463229,14.31983370463229,0.49,preconditioned,2021-05-29,HBE_07_29_P2_Hi,P2,,,6.90367069317905
M,M,3,38,-8.391420104409926,234.7908611304586,0.0256728839617248,6.240494315345136,0.8697625838634235,11.964557346614754,0.8966392736597639,15.67759540113829,0.9804238471039284,0.45,unconditioned,2020-04-29,HBE_03_38_P1_M_37,P1,,,0.8697625838634235
M,M,3,38,-12.650431581514836,99.6422311064738,0.0189617012536143,6.516811096540385,0.8066076949689983,8.61402371796668,0.910593233744462,14.11942359819342,0.9728293244282432,0.49,preconditioned,2020-04-29,HBE_03_38_P1_M_37,P1,,,0.8066076949689983
M,M,3,38,-4.655206754960023,171.67547467386905,0.0223751597106067,5.048150851143637,0.9147758975699624,10.393678048678918,0.9219988866681512,15.472781201665727,0.98093199696108,0.49,unconditioned,2020-04-29,HBE_03_38_P1_M_37,P1,,,0.9147758975699624
M,M,3,37,-17.765459637976058,376.89724547111217,0.0457437806743346,11.480710862673842,11.480710862673842,48.13308123139517,48.13308123139517,39.91564469989575,39.91564469989575,0.38,unconditioned,2020-04-29,HBE_03_37_P1_M_36,P1,,,11.480710862673842
M,M,3,38,-17.423137825322318,133.88784747455804,0.0163428834690651,4.020769505943677,0.9263814464349808,8.273848234621628,0.9175153071216404,13.702490252563848,0.9744102817038598,0.45,preconditioned,2020-04-29,HBE_03_38_P1_M_37,P1,,,0.9175153071216404
M,M,3,37,-15.839116930838577,134.2839510898637,0.0156702507834525,8.65404514180919,0.8369262564468483,7.311130560295957,0.9645279543338204,11.525004078294756,0.9935170181997772,0.49,preconditioned,2020-04-29,HBE_03_37_P1_M_36,P1,,,0.8369262564468483
M,M,3,37,-12.972151387308164,207.39329292964527,0.0295037016891721,5.946987550943561,0.9445864398024512,1.2315066524694371,0.9992854294089184,21.32709759718956,0.98653894060779,0.49,unconditioned,2020-04-29,HBE_03_37_P1_M_36,P1,,,0.9445864398024512
M,M,3,37,-17.50001225213952,279.55767587466164,0.0776294504659336,2.3787288205571757,0.991134323837282,26.406496381843983,0.6714562729570501,24.30766900519544,0.982513521605262,0.45,unconditioned,2020-04-29,HBE_03_37_P1_M_36,P1,,,0.6714562729570501
M,M,3,37,-20.835498843226343,188.28319030451505,0.0342560921585849,2.856727747424725,0.9822301633822144,19.377335137801463,0.7508245466470024,13.685498121886834,0.9908585761530464,0.45,preconditioned,2020-04-29,HBE_03_37_P1_M_36,P1,,,0.7508245466470024
M,M,3,38,-11.7753009472378,268.2973850452403,0.0282181834456877,8.928325090337633,8.928325090337633,20.531152570869622,20.531152570869622,19.0952316241208,19.0952316241208,0.38,unconditioned,2020-04-29,HBE_03_38_P1_M_37,P1,,,8.928325090337633
M,M,6,17,-12.02441398624762,479.5732735613863,0.0073591888556801,8.304728987358901,8.304728987358901,26.79417432862901,26.79417432862901,20.555837104188125,20.555837104188125,0.45,unconditioned,2020-10-30,HBE_06_17_P2_MH,P2,,,8.304728987358901
M,M,1,30,-17.08944178940064,510.83449158404176,1.5718696404740615,44.8683941700618,-8.508435227601138,121.83118378634246,-17.91597468896199,96.65307653175232,0.9299919421615632,0.45,unconditioned,2019-11-14,HBE_01_30_P1_MH_radial,P1,,,-17.91597468896199
M,M,1,29,-23.71079920358604,141.9434798575951,0.076016654952722,13.454782887074996,0.7852146742078912,12.298935759704554,0.9393170737567392,30.572033721235638,0.9878472009859104,0.49,preconditioned,2019-11-14,HBE_01_29_P1_MH_axial,P1,,,0.7852146742078912
M,M,1,29,-16.021992305100852,256.920806985652,0.1539906007955314,8.871272683665076,0.9310148586838728,10.537864928515615,0.9706547444267316,48.75206597652325,0.9774011369556566,0.49,unconditioned,2019-11-14,HBE_01_29_P1_MH_axial,P1,,,0.9310148586838728
M,M,1,29,-19.03703234149455,434.3497441407505,0.5811938757105322,11.355669835690804,0.8869659692034577,66.02615286632819,-0.1520322240467022,72.09826971176618,0.950574596285716,0.45,unconditioned,2019-11-14,HBE_01_29_P1_MH_axial,P1,,,-0.1520322240467022
M,M,4,19,-23.075606214947005,112.82331860277596,0.0087260050045276,19.334842433425045,19.334842433425045,19.48175851084287,19.48175851084287,13.534437261449265,13.534437261449265,0.49,preconditioned,2020-06-04,HBE_04_19_P2a_M_07,P2,,,13.534437261449265
M,M,6,17,-8.223602424823195,355.8921581393626,0.0043636795534828,5.999304117001941,5.999304117001941,18.839824465700588,18.839824465700588,18.061396392542505,18.061396392542505,0.49,unconditioned,2020-10-30,HBE_06_17_P2_MH,P2,,,5.999304117001941
M,M,6,17,-19.746418595955472,258.5284559787918,0.0138231150041887,9.258259646345332,9.258259646345332,29.305896375563297,29.305896375563297,17.33814691020905,17.33814691020905,0.45,preconditioned,2020-10-30,HBE_06_17_P2_MH,P2,,,9.258259646345332
M,M,6,17,-15.778522731119894,179.13775660167445,0.0086205978898126,17.018476922660263,17.018476922660263,16.881979610728408,16.881979610728408,14.209107771782872,14.209107771782872,0.49,preconditioned,2020-10-30,HBE_06_17_P2_MH,P2,,,14.209107771782872
M,M,6,18,-10.136048203373935,96.26583305481316,0.03074713199043,1.450543539377382,1.450543539377382,2.553916636906897,2.553916636906897,13.601076348984405,13.601076348984405,0.45,unconditioned,2020-10-30,HBE_06_18_P2_MH,P2,,,1.450543539377382
M,M,1,30,-15.37739754301247,690.4929055505979,0.1378583249410591,62.73650424729382,62.73650424729382,149.4706786341593,149.4706786341593,148.2858120514814,148.2858120514814,0.38,unconditioned,2019-11-14,HBE_01_30_P1_MH_radial,P1,,,62.73650424729382
M,M,4,19,-23.563037316348648,231.5407189628816,0.0243662439339499,7.910424695929127,7.910424695929127,32.90796637752042,32.90796637752042,38.33670457779372,38.33670457779372,0.45,preconditioned,2020-06-04,HBE_04_19_P2a_M_07,P2,,,7.910424695929127
M,M,1,30,-16.113085117967884,325.25498227737006,0.5878062055119964,22.430987708236724,-1.3764287297735471,67.55585830587994,-4.816179860636801,68.77373692664528,0.964554434394992,0.49,unconditioned,2019-11-14,HBE_01_30_P1_MH_radial,P1,,,-4.816179860636801
M,M,4,19,-13.947807565449784,263.2801755013241,0.0114206538169565,11.69437314509738,11.69437314509738,16.754251858613646,16.754251858613646,40.46147021846899,40.46147021846899,0.49,unconditioned,2020-06-04,HBE_04_19_P2a_M_07,P2,,,11.69437314509738
M,M,4,19,-19.588801348186564,350.5954515701705,0.0175960932860178,2.9776908565251072,2.9776908565251072,34.966944328255074,34.966944328255074,43.97739750640957,43.97739750640957,0.45,unconditioned,2020-06-04,HBE_04_19_P2a_M_07,P2,,,2.9776908565251072
M,M,1,29,-21.33343111161604,338.54142193417664,0.5539441507824444,7.583617175808702,0.9317654987347682,60.94522543040956,-0.4900842507425782,73.89567484506841,0.9289987990117126,0.45,preconditioned,2019-11-14,HBE_01_29_P1_MH_axial,P1,,,-0.4900842507425782
M,M,1,29,-18.095071208499096,616.059123480921,0.0840929886999446,28.20344126317436,28.20344126317436,101.67124963835484,101.67124963835484,110.97744000889357,110.97744000889357,0.38,unconditioned,2019-11-14,HBE_01_29_P1_MH_axial,P1,,,28.20344126317436
M,M,6,18,-6.954066273117707,67.95348784870764,0.0415483812526609,3.687168816181283,3.687168816181283,7.750266997587031,7.750266997587031,13.710210222386634,13.710210222386634,0.49,unconditioned,2020-10-30,HBE_06_18_P2_MH,P2,,,3.687168816181283
M,M,4,5,-18.489320025159262,184.57975383825905,0.0052133773228324,17.35842243915699,17.35842243915699,6.356794814804713,6.356794814804713,21.512906739063794,21.512906739063794,0.49,preconditioned,2020-06-03,HBE_04_05_P2_M_10,P2,,,6.356794814804713
M,M,4,5,-21.71839170212163,298.913273350057,0.0200202582827114,5.354338788833602,5.354338788833602,40.62577358032233,40.62577358032233,37.55536601527768,37.55536601527768,0.45,preconditioned,2020-06-03,HBE_04_05_P2_M_10,P2,,,5.354338788833602
M,M,4,5,-13.459730680939318,320.2725268371195,0.0124329443553519,13.434639759993914,13.434639759993914,12.39082313350415,12.39082313350415,52.32400362819084,52.32400362819084,0.49,unconditioned,2020-06-03,HBE_04_05_P2_M_10,P2,,,12.39082313350415
M,M,6,18,-6.765203553110444,101.32221468101972,0.0228523485076245,1.814153878160873,1.814153878160873,4.987617265847349,4.987617265847349,9.810872355497636,9.810872355497636,0.45,preconditioned,2020-10-30,HBE_06_18_P2_MH,P2,,,1.814153878160873
M,M,6,18,-3.1864179468697307,73.26123964497526,0.0201527184415237,1.4066182282659694,1.4066182282659694,3.687714479126847,3.687714479126847,9.702815037181615,9.702815037181615,0.49,preconditioned,2020-10-30,HBE_06_18_P2_MH,P2,,,1.4066182282659694
M,M,1,30,-21.099562103822844,193.48134266212543,0.277003718399614,10.870854319542604,0.3687696585801517,54.2963669561245,-4.003476227527473,39.37585175869495,0.9831352903308784,0.49,preconditioned,2019-11-14,HBE_01_30_P1_MH_radial,P1,,,-4.003476227527473
M,M,5,7,-13.318492680070634,101.32700698757512,0.003661788945513,1.7905994721239826,1.7905994721239826,3.5300301330167483,3.5300301330167483,8.519664482262293,8.519664482262293,0.49,preconditioned,2020-07-02,HBE_05_07_P2a_M_20,P2,,,1.7905994721239826
M,M,1,30,-18.91635519596196,388.47810681092017,1.0942326480213302,33.149275955358966,-4.869601383194557,101.00395465411404,-16.314384376354866,83.28587784384962,0.924549576526177,0.45,preconditioned,2019-11-14,HBE_01_30_P1_MH_radial,P1,,,-16.314384376354866
M,M,4,5,-18.424002303571505,428.9252182776093,0.0228150465613627,5.909528571509295,5.909528571509295,47.33763150141005,47.33763150141005,57.975587378280906,57.975587378280906,0.45,unconditioned,2020-06-03,HBE_04_05_P2_M_10,P2,,,5.909528571509295
M,M,5,7,-18.197814933988315,135.9470174594187,0.0153631917063653,3.7443993260935904,3.7443993260935904,15.831103308847272,15.831103308847272,10.277200423077351,10.277200423077351,0.45,preconditioned,2020-07-02,HBE_05_07_P2a_M_20,P2,,,3.7443993260935904
M,M,5,7,-9.324265152055858,176.0806043226426,0.0077962261392915,4.411121789250498,4.411121789250498,9.33178666186146,9.33178666186146,16.40963170716641,16.40963170716641,0.49,unconditioned,2020-07-02,HBE_05_07_P2a_M_20,P2,,,4.411121789250498
M,M,5,7,-13.483739255508729,229.74125287504972,0.0249572723693272,9.47139472929262,9.47139472929262,25.4196675662674,25.4196675662674,21.614713473685416,21.614713473685416,0.45,unconditioned,2020-07-02,HBE_05_07_P2a_M_20,P2,,,9.47139472929262
C,MC,6,2,-14.537663976042078,545.4804512919536,0.0186480188326885,12.16622021187148,12.16622021187148,54.23277593887978,54.23277593887978,111.85574731104636,111.85574731104636,0.49,unconditioned,2020-10-29,HBE_06_02_P2_C,P2,,,12.16622021187148
C,MC,6,2,-18.34491573123944,788.7647194368976,0.0473869799919427,38.55977662566868,38.55977662566868,141.3530292530492,141.3530292530492,134.81979837598158,134.81979837598158,0.45,unconditioned,2020-10-29,HBE_06_02_P2_C,P2,,,38.55977662566868
C,MC,3,31,-16.935900501881225,415.6606957686436,0.0986246960992447,30.40719739971936,30.40719739971936,79.80792454029249,79.80792454029249,65.76896145588151,65.76896145588151,0.38,unconditioned,2020-04-29,HBE_03_31_P1_C_16,P1,,,30.40719739971936
C,MC,3,31,-20.473288026628683,116.01202495899592,0.0479822994042112,4.42786591613898,0.6939920852412255,19.023034988588176,-0.0529095059981448,20.450504475974004,0.9855314673107668,0.49,preconditioned,2020-04-29,HBE_03_31_P1_C_16,P1,,,-0.0529095059981448
